user_id,item_id,timestamp,view_time,click_rate,next_item_id
0,20057,1739832800.0,0.33692512,0.8316955,5238
0,5238,1739832800.0,0.05757517,0.9743227,7806
0,7806,1739832800.0,0.43944696,0.8709851,46176
0,46176,1739832800.0,0.09233529,0.9662724,16897
0,16897,1739832800.0,0.23911452,0.9122607,66618
0,66618,1739832800.0,0.011314918,0.993241,74741
0,74741,1739832800.0,0.20147918,0.90634847,1151
0,1151,1739832800.0,0.22533265,0.90126276,51991
0,51991,1739832800.0,0.048339494,0.9771057,5950
0,5950,1739832800.0,0.08107941,0.95844674,8309
0,8309,1739832800.0,0.15343495,0.9330734,32218
0,32218,1739832800.0,0.24903247,0.8983769,25946
0,25946,1739832800.0,0.19491218,0.933526,28252
0,28252,1739832800.0,0.008688283,0.9957818,79635
0,79635,1739832800.0,0.108606525,0.94131994,17020
0,17020,1739832800.0,0.020894168,0.99356633,5540
0,5540,1739832800.0,0.17838304,0.900729,10648
0,10648,1739832800.0,0.30499852,0.8965417,12875
0,12875,1739832800.0,0.3010729,0.8698841,70593
0,70593,1739832800.0,0.029255435,0.9908306,24539
0,24539,1739832800.0,0.42814553,0.8458313,10966
0,10966,1739832800.0,0.32238,0.8998445,63336
0,63336,1739832800.0,0.13912432,0.9391224,79576
0,79576,1739832800.0,0.3355002,0.8965507,77374
0,77374,1739832800.0,0.04783408,0.9767589,35223
0,35223,1739832800.0,0.36032084,0.8282825,52257
0,52257,1739832800.0,0.13239019,0.92991126,78604
0,78604,1739832800.0,0.06312634,0.9745614,30536
0,30536,1739832800.0,0.038159993,0.9802102,8393
0,8393,1739832800.0,0.28125426,0.9081765,22663
0,22663,1739832800.0,0.12533832,0.9574362,52252
0,52252,1739832800.0,0.13227604,0.9436382,64506
0,64506,1739832800.0,0.16339554,0.9473537,26855
0,26855,1739832800.0,0.07584257,0.957094,3562
0,3562,1739832800.0,0.034383245,0.988599,38661
0,38661,1739832800.0,0.3069709,0.8609646,12667
0,12667,1739832800.0,0.0062839156,0.9974435,61859
0,61859,1739832800.0,0.14077942,0.95602995,13987
0,13987,1739832800.0,0.16649866,0.94923115,33160
0,33160,1739832800.0,0.19365114,0.93277955,8111
0,8111,1739832800.0,0.37518457,0.8576951,39505
0,39505,1739832800.0,0.007813291,0.9972042,79310
0,79310,1739832800.0,0.13910687,0.94355565,52993
0,52993,1739832800.0,0.30350465,0.89444643,69164
0,69164,1739832800.0,0.0904864,0.97136307,2694
0,2694,1739832800.0,0.11285287,0.9655987,49081
0,49081,1739832800.0,0.18199344,0.9188429,42558
0,42558,1739832800.0,0.30714878,0.8766075,64045
0,64045,1739832800.0,0.24936792,0.8600375,43586
0,43586,1739832800.0,0.18451504,0.9311627,22300
0,22300,1739832800.0,0.07531056,0.9649834,75451
0,75451,1739832800.0,0.3866105,0.86741084,62624
0,62624,1739832800.0,0.27247578,0.9168605,55821
0,55821,1739832800.0,0.31195915,0.9050218,33828
0,33828,1739832800.0,0.20715313,0.8864731,67215
0,67215,1739832800.0,0.060918376,0.96321446,56045
0,56045,1739832800.0,0.28528756,0.8729316,71911
0,71911,1739832800.0,0.14537609,0.9346912,18142
0,18142,1739832800.0,0.083690844,0.9737627,54269
0,54269,1739832800.0,0.4183453,0.8203226,50016
0,50016,1739832800.0,0.17850225,0.94402754,50637
0,50637,1739832800.0,0.21850725,0.89394575,23420
0,23420,1739832800.0,0.11312626,0.96348655,207
0,207,1739832800.0,0.25264922,0.87555844,6911
0,6911,1739832800.0,0.29978737,0.8691733,27267
0,27267,1739832800.0,0.019268785,0.99091977,25940
0,25940,1739832800.0,0.37374908,0.85628337,5259
0,5259,1739832800.0,0.22275546,0.8843108,2696
0,2696,1739832800.0,0.34712487,0.8375561,45759
0,45759,1739832800.0,0.26373953,0.9022276,9693
0,9693,1739832800.0,0.39909348,0.85209394,40758
0,40758,1739832800.0,0.36391437,0.8693363,52996
0,52996,1739832800.0,0.440684,0.8673111,78954
0,78954,1739832800.0,0.3226542,0.89358604,77190
0,77190,1739832800.0,0.14632076,0.93971884,66558
0,66558,1739832800.0,0.18035209,0.92149276,19458
0,19458,1739832800.0,0.27254525,0.8951242,69480
0,69480,1739832800.0,0.16532318,0.92938834,67122
0,67122,1739832800.0,0.036049474,0.98198825,35921
0,35921,1739832800.0,0.2525281,0.9187212,17160
0,17160,1739832800.0,0.25214118,0.89856327,48556
0,48556,1739832800.0,0.18192416,0.92203194,23484
0,23484,1739832800.0,0.33744377,0.8204374,68149
0,68149,1739832800.0,0.3064628,0.8469167,23898
0,23898,1739832800.0,0.027237266,0.9865746,76553
0,76553,1739832800.0,0.010678701,0.9935614,43002
0,43002,1739832800.0,0.52258885,0.82095236,73970
0,73970,1739832800.0,0.08868196,0.95632154,32712
0,32712,1739832800.0,0.32225603,0.8280527,10628
0,10628,1739832800.0,0.15540491,0.92263144,72410
0,72410,1739832800.0,0.30968916,0.8982803,48191
0,48191,1739832800.0,0.4804974,0.84966063,71212
0,71212,1739832800.0,0.50674844,0.82291454,37066
0,37066,1739832800.0,0.17913485,0.94608045,67564
0,67564,1739832800.0,0.0851477,0.9705548,62593
0,62593,1739832800.0,0.35103825,0.82215786,2569
0,2569,1739832800.0,0.3067514,0.90706474,40775
0,40775,1739832800.0,0.17971072,0.933512,48985
0,48985,1739832800.0,0.2768624,0.90133035,61229
0,61229,1739832800.0,0.4749234,0.8449036,51215
0,51215,1739832800.0,0.04642622,0.97322,38045
0,38045,1739832800.0,0.07671262,0.9643516,8572
0,8572,1739832800.0,0.38333955,0.8315084,39100
0,39100,1739832800.0,0.40882528,0.8692776,63705
0,63705,1739832800.0,0.19724588,0.89590544,12186
0,12186,1739832800.0,0.5044533,0.8322175,9269
0,9269,1739832800.0,0.35159144,0.83511007,74066
0,74066,1739832800.0,0.19888204,0.9372157,24301
0,24301,1739832800.0,0.35054788,0.87437296,23248
0,23248,1739832800.0,0.6180213,0.82250935,55592
0,55592,1739832800.0,0.19979982,0.9010555,1017
0,1017,1739832800.0,0.27439243,0.8583901,40398
0,40398,1739832800.0,0.28822345,0.8768573,11535
0,11535,1739832800.0,0.18335286,0.9188222,32607
0,32607,1739832800.0,0.123451255,0.93642884,65698
0,65698,1739832800.0,0.2704133,0.8878703,48926
0,48926,1739832800.0,0.10802461,0.9375789,8793
0,8793,1739832800.0,0.29936832,0.84742707,21835
0,21835,1739832800.0,0.14334467,0.9327865,39385
0,39385,1739832800.0,0.30427092,0.8932555,73657
0,73657,1739832800.0,0.007543867,0.9976455,8156
0,8156,1739832800.0,0.0030426614,0.99855864,1803
0,1803,1739832800.0,0.5410654,0.83063793,37505
0,37505,1739832800.0,0.331411,0.842634,11112
0,11112,1739832800.0,0.21150964,0.88778156,71296
0,71296,1739832800.0,0.03504273,0.9832877,8681
0,8681,1739832800.0,0.5913371,0.82823694,67271
0,67271,1739832800.0,0.45598078,0.85950017,2912
0,2912,1739832800.0,0.109886564,0.9566634,11412
0,11412,1739832800.0,0.28654218,0.8861829,34755
0,34755,1739832800.0,0.074530415,0.955053,72083
0,72083,1739832800.0,0.15964143,0.9124911,56251
0,56251,1739832800.0,0.4072748,0.8227006,2812
0,2812,1739832800.0,0.26052663,0.8776424,49812
0,49812,1739832800.0,0.24378082,0.90852386,15709
0,15709,1739832800.0,0.3839415,0.85333455,51664
0,51664,1739832800.0,0.34500074,0.8210283,42108
0,42108,1739832800.0,0.050551377,0.97033167,25185
0,25185,1739832800.0,0.51081926,0.829561,22672
0,22672,1739832800.0,0.55288047,0.8368383,47255
0,47255,1739832800.0,0.043772202,0.9865401,34699
0,34699,1739832800.0,0.35377106,0.8468214,21919
0,21919,1739832800.0,0.15196912,0.9121239,30307
0,30307,1739832800.0,0.09457607,0.9554446,42942
0,42942,1739832800.0,0.5320086,0.8445974,12184
0,12184,1739832800.0,0.39736378,0.8187308,59041
0,59041,1739832800.0,0.180047,0.94209677,6296
0,6296,1739832800.0,0.12744316,0.9512217,4500
0,4500,1739832800.0,0.48338836,0.82376045,66691
0,66691,1739832800.0,0.062044807,0.96973026,51408
0,51408,1739832800.0,0.19933897,0.9338014,15152
0,15152,1739832800.0,0.28435886,0.8755322,42643
0,42643,1739832800.0,0.32341367,0.89558077,7401
0,7401,1739832800.0,0.54134786,0.8267393,43017
0,43017,1739832800.0,0.1545297,0.9445397,72695
0,72695,1739832800.0,0.22439864,0.91424686,61435
0,61435,1739832800.0,0.36827144,0.887218,29856
0,29856,1739832800.0,0.04104219,0.9832164,20933
0,20933,1739832800.0,0.046599485,0.98411393,31617
0,31617,1739832800.0,0.13492288,0.95559746,2050
0,2050,1739832800.0,0.26033887,0.85438895,77372
0,77372,1739832800.0,0.031735525,0.9881641,16372
0,16372,1739832800.0,0.53950316,0.82820797,46844
0,46844,1739832800.0,0.28598547,0.8622634,16647
0,16647,1739832800.0,0.14670222,0.95188534,60714
0,60714,1739832800.0,0.33595222,0.8756832,65734
0,65734,1739832800.0,0.18481149,0.91014916,29300
0,29300,1739832800.0,0.47401297,0.833375,67864
0,67864,1739832800.0,0.5289834,0.8411041,73531
0,73531,1739832800.0,0.25887606,0.90108484,34767
0,34767,1739832800.0,0.20202145,0.907718,66200
0,66200,1739832800.0,0.19022454,0.93704236,13546
0,13546,1739832800.0,0.17899859,0.9284804,3749
0,3749,1739832800.0,0.09456139,0.9535048,5531
0,5531,1739832800.0,0.063808896,0.97866523,21960
0,21960,1739832800.0,0.20184943,0.9079858,58054
0,58054,1739832800.0,0.3496848,0.89767647,55017
0,55017,1739832800.0,0.2201504,0.9245985,6777
0,6777,1739832800.0,0.3138609,0.88091964,61374
0,61374,1739832800.0,0.11562917,0.9388172,66843
0,66843,1739832800.0,0.15940885,0.92366755,30081
0,30081,1739832800.0,0.12335783,0.95163316,23777
0,23777,1739832800.0,0.46796888,0.8468553,44263
0,44263,1739832800.0,0.080790125,0.9594895,21977
0,21977,1739832800.0,0.28400826,0.84323037,15708
0,15708,1739832800.0,0.36071032,0.87468123,75767
0,75767,1739832800.0,0.12021936,0.932276,26106
0,26106,1739832800.0,0.032111883,0.9869841,18048
0,18048,1739832800.0,0.08908934,0.9551652,52084
0,52084,1739832800.0,0.33860683,0.8726065,61088
0,61088,1739832800.0,0.29195616,0.8761058,68841
0,68841,1739832800.0,0.29645813,0.89291394,9475
0,9475,1739832800.0,0.38959742,0.87894875,51006
0,51006,1739832800.0,0.35311028,0.8500792,37158
0,37158,1739832800.0,0.20955755,0.9257989,54385
0,54385,1739832800.0,0.32312354,0.8945225,12689
0,12689,1739832800.0,0.16954286,0.92138684,52663
0,52663,1739832800.0,0.26462078,0.87324804,70468
0,70468,1739832800.0,0.18106915,0.9445752,63735
0,63735,1739832800.0,0.38289443,0.8469569,26310
0,26310,1739832800.0,0.31221634,0.8814505,50860
0,50860,1739832800.0,0.08435499,0.9621676,46718
0,46718,1739832800.0,0.5353102,0.8473169,55681
0,55681,1739832800.0,0.008254856,0.99549806,7393
0,7393,1739832800.0,0.50045997,0.8306525,25343
0,25343,1739832800.0,0.37539142,0.8602632,855
0,855,1739832800.0,0.20570482,0.89190114,38624
0,38624,1739832800.0,0.2205814,0.9089737,62004
0,62004,1739832800.0,0.2432224,0.8781954,52734
0,52734,1739832800.0,0.057073426,0.9777556,65319
0,65319,1739832800.0,0.03404489,0.98748505,39354
0,39354,1739832800.0,0.0014084597,0.9993078,67173
0,67173,1739832800.0,0.30452707,0.86582506,26737
0,26737,1739832800.0,0.14799617,0.93707746,46577
0,46577,1739832800.0,0.41182187,0.86633384,23665
0,23665,1739832800.0,0.028688252,0.9870384,42319
0,42319,1739833000.0,0.06244582,0.9763317,6942
0,6942,1739833000.0,0.11168479,0.96345043,56801
0,56801,1739833000.0,0.51029927,0.8246711,53414
0,53414,1739833000.0,0.3575469,0.83993584,75746
0,75746,1739833000.0,0.074540496,0.9701158,61887
0,61887,1739833000.0,0.0536728,0.98334914,23387
0,23387,1739833000.0,0.15331477,0.9499813,25935
0,25935,1739833000.0,0.4453432,0.83306676,73554
0,73554,1739833000.0,0.4794251,0.8273265,59495
0,59495,1739833000.0,0.05465985,0.9679115,6950
0,6950,1739833000.0,0.029134387,0.9842025,78588
0,78588,1739833000.0,0.10738444,0.9525709,65216
0,65216,1739833000.0,0.39407563,0.83229035,53683
0,53683,1739833000.0,0.44234654,0.8399086,37442
0,37442,1739833000.0,0.3475449,0.88394827,77710
0,77710,1739833000.0,0.32724282,0.87870705,39765
0,39765,1739833000.0,0.30280474,0.8699363,1253
0,1253,1739833000.0,0.08845736,0.9686885,70174
0,70174,1739833000.0,0.12009708,0.9345767,44239
0,44239,1739833000.0,0.10288538,0.94001955,55394
0,55394,1739833000.0,0.44198266,0.85285896,70391
0,70391,1739833000.0,0.047816567,0.9852191,33435
0,33435,1739833000.0,0.42986262,0.85613567,43089
0,43089,1739833000.0,0.25584397,0.91634727,69725
0,69725,1739833000.0,0.013940153,0.99156404,41241
0,41241,1739833000.0,0.12317902,0.962514,58244
0,58244,1739833000.0,0.2134456,0.9345206,24072
0,24072,1739833000.0,0.26829666,0.9012921,22416
0,22416,1739833000.0,0.3462783,0.8850428,11638
0,11638,1739833000.0,0.11767123,0.9635347,71775
0,71775,1739833000.0,0.13831654,0.9309858,24215
0,24215,1739833000.0,0.21823202,0.9347893,17145
0,17145,1739833000.0,0.03284221,0.9847316,6255
0,6255,1739833000.0,0.07868908,0.96003175,45003
0,45003,1739833000.0,0.36485207,0.8536482,12016
0,12016,1739833000.0,0.1872564,0.93084615,36587
0,36587,1739833000.0,0.13158941,0.92279285,69837
0,69837,1739833000.0,0.20990427,0.896107,5570
0,5570,1739833000.0,0.4751231,0.8465357,14389
0,14389,1739833000.0,0.108840324,0.95838207,73478
0,73478,1739833000.0,0.2572014,0.89385635,55124
0,55124,1739833000.0,0.26607278,0.8597344,19964
0,19964,1739833000.0,0.17366716,0.90240574,55480
0,55480,1739833000.0,0.24476026,0.91508144,39812
0,39812,1739833000.0,0.4632841,0.83666676,52330
0,52330,1739833000.0,0.2569308,0.86428326,15255
0,15255,1739833000.0,0.41502976,0.8613844,17101
0,17101,1739833000.0,0.3405207,0.8861585,19199
0,19199,1739833000.0,0.086097665,0.9644914,13457
0,13457,1739833000.0,0.26388556,0.85531855,53331
0,53331,1739833000.0,0.42017636,0.8463283,32202
0,32202,1739833000.0,0.043773748,0.9765294,4810
0,4810,1739833000.0,0.17381482,0.9453098,10917
0,10917,1739833000.0,0.34139678,0.8835065,69173
0,69173,1739833000.0,0.067159414,0.97573394,23525
0,23525,1739833000.0,0.1877322,0.9160839,23575
0,23575,1739833000.0,0.16749954,0.90640515,50613
0,50613,1739833000.0,0.1575447,0.9504611,9861
0,9861,1739833000.0,0.31432232,0.8632015,60101
0,60101,1739833000.0,0.25865534,0.9026088,18385
0,18385,1739833000.0,0.18443097,0.90191865,12764
0,12764,1739833000.0,0.2813306,0.8538616,29190
0,29190,1739833000.0,0.09385382,0.954151,47927
0,47927,1739833000.0,0.029691067,0.98360485,40944
0,40944,1739833000.0,0.18671763,0.9184479,405
0,405,1739833000.0,0.31527728,0.86013424,385
0,385,1739833000.0,0.27490252,0.87710506,8703
0,8703,1739833000.0,0.38140714,0.8408665,75698
0,75698,1739833000.0,0.44673392,0.8698145,75881
0,75881,1739833000.0,0.14526817,0.94535,56398
0,56398,1739833000.0,0.08618633,0.9571993,19759
0,19759,1739833000.0,0.051833466,0.9702492,38766
0,38766,1739833000.0,0.24457142,0.9023471,45107
0,45107,1739833000.0,0.42458445,0.8575236,53872
0,53872,1739833000.0,0.5602345,0.83475107,42809
0,42809,1739833000.0,0.108391464,0.9660164,37627
0,37627,1739833000.0,0.27686957,0.8732633,24286
0,24286,1739833000.0,0.34723917,0.889303,73964
0,73964,1739833000.0,0.09505949,0.96153045,42945
0,42945,1739833000.0,0.076266065,0.9558746,37132
0,37132,1739833000.0,0.2916424,0.87786835,32050
0,32050,1739833000.0,0.3734773,0.8382306,49923
0,49923,1739833000.0,0.33120438,0.8586197,43126
0,43126,1739833000.0,0.24592063,0.92495686,61878
0,61878,1739833000.0,0.017698556,0.994016,58018
0,58018,1739833000.0,0.3284258,0.8729381,14490
0,14490,1739833000.0,0.43743005,0.8278126,7240
0,7240,1739833000.0,0.20725055,0.9328681,36188
